name,coordinate
39608003-ea8c-47ec-8ecc-2284bfdb611e.jpg,45_58_86_60_1;453_299_149_190.01136399999996_1;167_0_57_19_1
8735ec2f-4311-4211-9498-9d0ea8613279.jpg,648_6_162_85_1;273_21_101_81_1;221_170_193_151_1;468_190_160.01136399999996_179.01136399999996_1;160_0_96_13_1
09f668b4-c38f-4312-92b7-dacaa1d7a767.jpg,356_0_120_10_1;138_0_126_33_1;532_17_96_74_1;211_225_163_166.01136399999996_1;539_0_134_9_1
8eb69b7d-469c-4983-b662-bd4c6f49af03.jpg,368_23_140_126_1;283_185_198_194.01136399999996_1;0_371_79_127_1;15_34_109_113_0
fcac68ee-f999-4725-b46b-d1fdaf9e2de5.jpg,291_0_96.01136400000001_34_1;473_0_57_18_1;739_16_123_61.011364_1;491_105_104_102.01136400000001_1;669_99_101_88.01136400000001_1;246_118_105_90_1;167_205_140_121_1;126_351_108_134.01136399999996_1;463_10_59_51_1;383_0_16_13_1;282_36_89_56_1;291_66_79_78_1;0_352_188_143.01136399999996_1;439_258_178_183.01136399999996_1
a00dbd5b-a2ad-4fa5-bc47-bdc26f648176.jpg,56_0_56_22_1;98_0_85_52_1;0_61_28_79_1;1027_39_41.01136399999996_58.011364_1;91_22_114_114_1;283_42_70_65.011364_1;0_133_92_124_1;987_147_82_108_1;100_244_171_162.01136399999996_1;1027_260_41.01136399999996_89_1;401_133_107_180_1;0_16_13_43_1;375_311_154_187_1
17f49859-c1d1-4dde-af9d-5f70ae95f3af.jpg,355_0_56_20_1;62_31_89_86_1;294_95_99_82_1;481_95_102_104.01136400000001_1;234_152_115_100_1;628_275_207.01136399999996_175.01136399999996_1;1047_4_22_45_1;509_0_44_12_1;475_6_64_50_1;474_47_73_70_1;298_52_83_59_1;611_3_28_38_0
6da12cf8-99a7-47d2-a519-524525e986d2.jpg,697_43_78_76_1;742_227_214_208.01136399999996_1
1e06ce8b-aff0-4703-ab03-f6527d0be60a.jpg,190_0_60_35_1;357_0_54_19_1;653_12_91_60_1;786_12_98_67_1;483_126_110_120.01136399999999_1;0_470_180_30_1;61_267_218_194_1;753_280_203_171_1;454_293_178_175.01136399999996_1;802_0_93_24_1
386dcfc4-9b25-48bf-b513-879a6b1aeba0.jpg,278_0_34_29_1;460_0_50_39_1;215_2_65_60_1;0_69_34_52_1;106_33_95_78.011364_1;552_26_63_69_1;715_68_87_67_1;797_188_150_106_1;287_267_166_152.01136399999996_1;585_276_213_221_1;11_5_68_49_1;157_0_65_38_1;552_0_55_38_1;534_92_95_75_1;1011_0_58_45_1;340_1_52_32_1;339_8_69_61_1
0f9a59f8-919a-41f9-ba1e-2ef113ca69c6.jpg,311_0_84_39_1;433_0_79_105_1;159_72_130_138.011364_1;430_125_134_124.01136399999999_1;653_210_212.01136399999996_228.01136399999996_1;373_275_211_222_1
408cd85b-31bd-44f1-9c02-255731bab533.jpg,516_1_52_37_1;93_15_140_66_1;810_0_124_51_1;774_85_138_68_1;20_175_146_143_1;879_59_140_50_1;335_264_95_159_0
a531c65e-4e58-417f-9882-b9cd3650988d.jpg,388_0_71_53_1;65_63_96_70_1;213_61_111_65_1;529_50_79_69_1;307_112_112_90_1;293_229_155_195.01136399999996_1;840_0_36_24_1;887_0_63_23_1;960_0_52_20_1;1014_4_53_41_1;1018_0_42_12_1;1047_61_22_65_0;765_4_61_51_0;782_78_49_76_0;726_23_53_58_0;882_15_49_48_0
eae7f07e-80c2-467c-8fa0-69fb0d1bc8b4.jpg,565_11_136_69_1;739_0_129_36_1;0_56_55_81_1;816_17_190_72_1;442_258_171_160.01136399999996_1;27_0_105_23_1;509_0_66_17_1
8b7dea15-2354-4b71-babd-296c34f49d96.jpg,161_108_182_124_1;585_119_124_150_1;795_129_130_102_1;224_245_205_161_1;830_190_238.01136399999996_295.011364_1;512_348_209_152_1
6e1c2d47-1464-42a2-be5e-51465a477215.jpg,203_16_61_31_1;318_20_63_39_1;416_37_67_43.011364_1;314_77_266_405_1;0_1_46_14_1;0_10_40_23_1;26_15_68_34_1;0_31_29_26_1;368_64_54_50_1;923_0_76_26_1;987_0_80_32_1
c5ebf3aa-5168-4b35-8f54-989334a34ccf.jpg,771_89_158_65_1;326_117_116_88_1;415_77_168_73_1;759_51_160_65_1;598_254_174_132_1;650_366_261_134_1;504_0_27.011363999999958_18_1;809_0_126_40_1;689_38_94_65_1;818_27_112_39_1;796_42_120_42_1;527_148_49_93_0
8cfbc2c8-b54a-4faa-80d3-4acb690f165f.jpg,4_12_80_40_1;245_14_62_31_1;935_0_92_22_1;318_77_65_58_1;433_66_78_61_1;674_78_72_65_1;332_132_94_73_1;0_416_235_84_1;195_263_181_129_1;318_465_186_35_1;671_35_52_43_1
35ddb490-a95e-4d29-848e-7c7219e72a09.jpg,659_5_114_72_1;165_164_135_115_1;380_159_139_136.01136399999996_1;628_211_148_143_1;138_280_202_177.01136399999996_1;431_307_202_189_1;633_0_145_20_1
0e682c78-09b8-447b-bfcf-3a3f663c8cdb.jpg,15_22_103_62_1;572_25_85_70_1;513_92_128_99_1;113_11_186_192_1;233_222_185_203_1
e9564ec7-5185-4923-97fb-8b257561ef1a.jpg,318_0_73_10_1;609_9_107_69_1;547_55_92_80_1;185_149_127_108_1;360_120_124_107.01136400000001_1;127_234_142_139_1;350_210_143_142_1;647_406_249_94_1;541_194_183_162_1;749_189_227_227_1;398_355_214_145_1;123_0_99_12_1;0_0_63_20_1;669_0_135_16_1;813_31_89_75_1;1012_186_57_125_1;424_24_37_66_0;479_20_38_78_0;738_50_53_81_0;85_325_126_175_0
1601df19-ffb0-4141-9dbf-19548a5756eb.jpg,235_0_80_69_1;460_23_80_76_1;257_75_109_100_1;514_193_161_169_1;176_227_192_179_1;139_0_47_51_1;787_1_122_44_1
affaab7a-6c6e-4d7f-998b-8404f81b2e1c.jpg,335_13_64_61_1;312_280_162_154_1
368c475a-1783-4b79-85b5-f2dbec0abb0e.jpg,438_0_68_9_1;607_0_100_63_1;577_105_131_132.01136400000001_1;270_242_165_154.01136399999996_1
c644e8ec-2042-4cc5-8b60-a30f468f2b70.jpg,731_0_115_59_1;272_0_312_389_1;748_33_58_108_0;902_42_61_93_0
f96921cc-547f-426c-990e-35f31230d386.jpg,438_24_102_92_1;407_237_166_183_1;718_37_45_95_0
a8365038-2cf5-4b24-8fdb-5135f67ddc46.jpg,763_0_51_19_1;231_3_75_64_1;165_144_130_136_1;72_377_207_121.01136400000001_1;517_408_217_92_1;813_1_96_30_1
06fa6079-168c-4952-ba8c-38a9f1821d74.jpg,71_21_65_39_1;263_0_69_42_1;511_0_31_11_1;424_33_64_51.011364_1;124_29_72_64_1;246_45_74_60_1;524_81_72_65_1;628_89_77_64.01136400000001_1;270_64_177_167.011364_1;114_244_183_187.01136399999996_1;0_0_40_21_1;0_5_23_35_1;568_0_33_11_1;531_11_47_45_1
37722afd-1646-4d7a-8f94-826144d108d6.jpg,478_25_93_86.011364_1;157_279_219_202.01136399999996_1;365_0_85_40_1
47736bac-8dcd-42c1-baee-c476c262b8d4.jpg,516_0_77_30_1;376_2_158.01136399999996_62_1;862_0_133_35_1;920_68_126_71.01136400000001_1;0_228_58_153_1;101_284_200_171.01136399999996_1;37_0_136_10_1;667_486_131_14_1
b9e55448-0a9a-42ab-8903-347e7423777f.jpg,113_0_116_50_1;362_84_104_93.01136400000001_1;742_199_155.01136399999996_141.01136399999996_1;115_452_261_47.011364000000015_1;746_478_194_22_1;1_101_55_118_0
7d04d0ae-1ffe-47d1-98f4-9c1ba42cdab3.jpg,0_2_47_46_1;519_0_26_11_1;595_0_71_19_1;540_0_49_33_1;198_14_67_72.011364_1;84_40_73_50.011364_1;438_64_75_73.01136400000001_1;73_95_117_86.01136400000001_1;478_218_152_146.01136399999996_1;405_1_48_48_1
0294e245-63fc-4fb8-8b0b-67b407e866bf.jpg,241_175_190_244.01136399999996_1
39015ff7-663d-461b-be15-16bb83358c8c.jpg,288_1_112_71_1;222_73_153.01136399999996_151_1;410_199_188_190.01136399999996_1;1027_6_42_27_1;1019_36_50_27_1
7224d408-55f6-4485-b8e7-12edeeb2f4a3.jpg,253_39_76_70_1;369_95_98_92_1;203_146_115_109_1;981_218_88_181.01136399999996_1;50_452_237_48_1;378_215_157_153_1;807_0_41_23_1;401_479_183_20.011364000000015_1;535_100_71_99_0;384_1_32_18_0;503_1_31_50_0;502_1_44_16_0;456_1_26_29_0;416_1_26_28_0
fe38c8a8-f56b-4679-99a0-1ba2e4524771.jpg,235_88_176_137.011364_1;357_349_224_151_1;463_3_145_85_1
e7916187-f4d9-4240-81cc-f2b1b38c5514.jpg,0_89_106_73_1;106_194_208_189_1;386_245_175_202.01136399999996_1;0_133_51_70_1
f9f282b8-ce44-47be-b638-44ff17f70c2e.jpg,492_0_97_35_1;563_131_167_142.01136399999996_1
45124420-87a4-4abf-a3da-fddedb7d10c1.jpg,425_57_102_93.01136400000001_1;672_119_137_110_1;730_405_228_92_1;326_249_176_164.01136399999996_1;716_211_177_144_1;2_32_85_67_0;297_3_32_64_0;134_1_58_18_0;1_109_22_113_0;71_106_31_100_0;282_70_39_84_0;221_2_26_50_0
a889acda-9f36-4533-9335-bfd02feea8fe.jpg,306_0_89_79_1;211_193_199_173.01136399999996_1
72569807-b695-4041-ac9c-5b8d80705cf6.jpg,0_21_75_31_1;952_89_90_64_1;252_226_142_107_1;413_259_133_130.01136399999996_1;673_230_130_128_1;65_384_241_113.01136400000001_1;941_0_37_18_1;1051_0_16_19_1;959_0_91_28_1
4bba4a61-561b-4c13-9883-2886f4b4edea.jpg,163_0_49.011364000000015_23_1;479_3_34_30_1;788_5_81.01136399999996_30_1;945_2_84.01136399999996_34_1;325_30_57_47_1;445_29_50_44_1;248_65_88_61.011364_1;335_86_118_110_1;435_0_43_9_1;89_161_131_95.01136400000001_1;204_253_179_146.01136399999996_1;848_0_57_29_1;177_16_42_38_1
c96f5ca4-4416-4ce1-85d1-23673711d38d.jpg,192_157_136_135.01136399999996_1;427_218_146_132.01136399999996_1;647_286_169_154.01136399999996_1;68_0_196_74_1
2c7d01ba-a6f7-4235-8405-d30d9a3257cd.jpg,417_170_228_215_1
69df93c3-2c2b-4eec-acd7-2375b215bcfb.jpg,385_0_36_30_1;0_0_58_17_1;135_0_53_27_1;96_9_59_44_1;331_49_45_48_0;224_54_49_51_0;256_45_42_46_0
c792b1d8-885d-46d4-ace2-c1feb8e7567e.jpg,290_0_62_40_1;726_0_62_24_1;313_54_92_80_1;263_137_117_105_1;424_215_137_133_1;867_459_201.01136399999996_40.011364000000015_1;745_236_198.01136399999996_184.01136399999996_1;518_30_39_69_0
8e859d10-cae4-4642-8690-ae5448109775.jpg,360_6_74_30_1;267_41_86_70.011364_1;223_252_150_128.01136399999996_1;0_25_53_33_1;427_18_60_46_1;937_0_84_17_1;1056_0_11_11_1
1a3acb47-cabb-4259-8350-06524898d589.jpg,173_0_83_33_1;566_0_58_28_1;809_0_64_31_1;88_16_90_63_1;295_0_74_51_1;485_0_110_53_1;610_0_104_48_1;0_48_81_89_1;169_50_112_81.02083399999998_1;383_60_114_75_1;454_27_92_64_1;687_18_109_63_1;326_105_133_101_1;736_64_96_85_1;0_119_123_104_1;537_120_164_137.01136399999996_1;170_174_123_107_1;763_227_174_151_1;122_278_203_205.01136399999996_1;458_0_38_26_1
740e05e7-5c50-43f4-93e4-85c6e577417e.jpg,37_0_79_33_1;554_0_73_51_1;0_37_22_67_1;98_29_124_69_1;534_59_95_77_1;888_76_136_93_1;816_208_180.01136399999996_154.01136399999996_1;237_176_185_163_1;541_263_169_167.02083400000004_1;164_0_63_24_1;1045_47_23_52_1
8018ef5d-f0ad-445e-8e47-5d93bc9439f8.jpg,367_95_108_143.02083399999998_1;576_126_120.02083400000004_156.02083400000004_1;258_291_193_207.01136399999996_1;633_357_222_142.01136399999996_1;459_54_59_71_0
1390463a-f243-4f00-9412-2ed13eeec6a0.jpg,320_0_78_85_1;437_67_99_93.01136400000001_1;256_133_124_128.01136399999996_1;462_189_171_178.01136399999996_1
6f8be618-4ed2-4fc4-9c31-7da9da408620.jpg,342_11_47_36_1;400_25_63_58_1;40_43_74_59.020833999999994_1;242_135_104_81.02083399999998_1;403_140_120_126.01136399999996_1;532_287_147_159.01136399999996_1;682_0_125_16_1
df783a4a-8517-4771-a736-475bd7ca1278.jpg,2_1_50_50_1;223_27_64_40_1;406_0_41_24_1;507_0_39_15_1;563_0_40_20_1;300_28_68_49_1;352_54_61_50_1;176_74_92_57_1;480_75_70_62_1;908_36_118_50_1;309_85_76_61_1;276_145_104_89_1;444_196_121_105.01136400000001_1;0_225_54_113_1;339_448_213_52_1;620_90_258_296.020834_1;39_350_240_150_1;290_1_47_37_1;338_1_54_11_1;520_22_46_41_1;691_16_89_41_1;73_8_24_43_0;758_1_31_19_0
b26e5420-7229-4037-bcc1-7e07eca942c8.jpg,465_0_177_39_1;397_15_130_114.01136400000001_1;700_21_165.02083400000004_105_1;400_180_181.02083400000004_198_1;636_147_236_276_1
edbe4b2a-5687-4640-bdbe-dbb963b7c70f.jpg,128_0_139_38_1;112_39_201_67_1;784_274_138_154_1;444_1_284_123_1;0_0_31_14_1;683_0_83_14_1
3a856db7-f2b9-4fc9-a284-8799f0d5999e.jpg,393_13_44_29_1;558_1_42_36_1;596_12_48_41_1;751_18_97_35.020834_1;426_0_35_16_1;650_42_50_44.02083400000001_1;1044_178_23.011363999999958_56.011364000000015_1;875_17_109.02083400000004_44.020834_1;351_46_56.02083399999998_47.02083400000001_1;457_18_38_29_1;531_70_134_56_1;814_42_118_48.02083400000001_1;796_119_105_79.01136400000001_1;792_257_151_129.01136399999996_1;542_276_142_145.01136399999996_1;460_42_77.02083400000004_53_1;531_0_35_17_1;388_0_34_13_1;339_91_72_70_1;247_3_64_26_1;145_29_48.011364000000015_41.011364_1;107_37_204.02083400000004_219_1;0_283_49_164_1;183_16_78_29_1;794_11_44_22_1;854_9_57_27_1
5c22d11b-556d-40f8-ba97-1fbf141740a6.jpg,1012_0_57_16_1;758_0_123_24_1;612_27_84_67.011364_1;467_62_161_194.01136399999996_1;711_197_210_165_1;49_256_246_244_1
e9a48aaa-f5ee-4ad5-9a4e-4b248392190e.jpg,538_230_166_168.01136399999996_1
52623f5c-dcaf-4045-b925-cdc445c670ff.jpg,680_0_138_41_1;765_115_292.01136399999996_131_1;0_199_46_77_1;169_189_133_117.01136400000001_1;832_322_66_72_1;747_102_154_88_1;536_429_263_71_1
7079bb75-bd55-495a-8ca3-f8bc5560b15e.jpg,343_0_62_30_1;927_0_136.02083399999992_38_1;467_0_68_79_1;814_1_159_50_1;300_22_86_103_1;444_199_156_171.01136399999996_1;14_9_63_60.011364_1;0_4_41_39_1
5489ff4f-df96-4919-a4f9-7489d95c21b9.jpg,123_0_121_47_1;0_0_89_54_1;141_26_106.02083399999998_100.020834_1;495_7_84_28.011364_1;469_35_135_151_1;0_385_222_115_1;76_198_192_158_1;413_239_173_176.01136399999996_1;489_0_71_8_1;382_1_76_50_0
26de7cff-b4d4-4aa2-a2c8-6bb040eea185.jpg,311_0_97_66_1;367_34_335.0208339999999_466_1;767_1_61_13_0;873_32_59_88_0
7c0a765c-1bf2-43a4-ae8f-216e86ee421b.jpg,337_231_176_147_1
f42d657b-9b83-43e2-bfaf-4cdd6e95b9ed.jpg,258_65_104_86_1;192_213_168_169.01136399999996_1;546_190_163_162.01136399999996_1;465_9_77_68_1
073dd111-221e-4724-9f99-cf1fdff690f9.jpg,186_0_89.02083399999998_47_1;446_53_86_107.01136400000001_1;519_255_166_188.01136399999996_1;676_37_92_73.011364_1
11662423-510b-4f68-908d-1577d7ecd4d7.jpg,367_0_36_30_1;409_0_33_10_1;497_0_34_22_1;1038_60_31_34.02083400000001_1;100_0_164_70_1;41_66_91_58_1;260_12_95_102_1;444_32_86_66_1;318_106_88_68_1;630_107_84_66_1;50_124_118_85_1;443_146_98_90_1;0_399_188_101_1;374_362_195_137.01136399999996_1;240_128_167_180_1;707_275_176_159.01136399999996_1;794_29_100_43.011364_1;582_52_66_52_1;465_15_38_18_1;414_15_59_52_1;558_0_46_20_1;622_4_65_34_1;630_18_48_37_1;576_29_58_36_1
c2c517c9-891a-47d6-a47f-1d0ac1e467ff.jpg,1020_0_49_35_1;47_0_99_85_1;612_0_125.01136399999996_56_1;844_34_198_127_1;0_13_81_160_1;962_150_107_177.01136399999996_1;339_83_168_156.011364_1;641_134_219_197_1;0_130_34_107_1
b3c3f3f3-3e24-49aa-83a0-00d5f8c6fa96.jpg,0_0_43_30_1;282_0_69_9_1;438_0_64_32_1;65_72_190_111_1;266_106_110_92.01136400000001_1;198_235_159_150.01136399999996_1;480_134_288_366_1;509_114_103_25_1
bc2fd5fc-4ae9-4d1c-af1c-174529708a9d.jpg,150_0_112_58_1;296_0_133_25_1;460_19_138_114_1;427_182_185_187.01136399999996_1;935_0_130_93_1;619_0_98_10_1
bb748387-5512-47fc-bdfa-81a42d6ddf80.jpg,96_0_89_32_1;439_0_72_14_1;616_0_71_27_1;1052_21_15.011363999999958_17_1;279_0_99_34_1;806_0_162_37_1;340_33_97_41_1;597_99_122_74.01136400000001_1;0_135_184_198.01136399999996_1;488_244_171_171.01136399999996_1;559_0_68.01136399999996_9_1;685_0_16_17_1;586_12_95_29_1;241_0_45.011364000000015_14_1;159_0_28_11_1;360_0_20_10_1
d991c99c-06a1-4e78-8099-a68c001705c4.jpg,664_0_126_19_1;104_61_293_415.020834_1;292_1_36_14_0;690_227_60_108_0;82_115_44_90_0
3991333e-2cca-43c9-932b-e20fc829c844.jpg,127_21_61_47_1;210_0_69.02083399999998_21_1;506_0_51_24_1;40_0_71_61_1;343_3_77_46_1;812_0_123_52_1;201_31_81_66.020834_1;134_88_94_80_1;75_154_118_96_1;0_317_127_183_1;623_282_199_155_1;12_0_29_25_1;256_72_219_341_1;571_0_59_19_1;743_23_109_45_1;607_38_68_45_1;675_58_113_49_1;724_70_171_54_1;743_87_171_67_1
c0058bb7-d7db-4512-8754-5f4f237e6529.jpg,0_4_67_34_1;103_24_73_43_1;288_7_49_17_1;153_48_74_54_1;552_0_81_55_1;212_54_84_77_1;301_53_65_55_1;254_104_98_82_1;531_80_70_61_1;635_81_67_57.02083400000001_1;256_172_119_94_1;165_252_179_135_1;671_258_160_139_1;359_340_181_159_1;281_18_52_35_1;304_26_64_40_1;417_0_41_33_1;321_1_35_20_1;386_11_46_33_1;496_0_37_16_1;691_0_32_11_1;16_0_94_27_1
190a75b7-5e29-4095-ae1c-d5fe51b077c5.jpg,0_0_46_43_1;213_26_61_48_1;521_0_59_38_1;444_49_146_59_1;267_264_157_147_1;597_335_199_162.02083400000004_1;193_0_41_10_1;811_1_121_52_1;592_36_151_51_1;757_33_127_46_1;682_68_130_47_1;716_82_187_64_1;898_81_14_30_1;907_58_116_79_1
49da4475-9e3a-40e9-97f1-ab02aa4cdf5b.jpg,0_28_77_33_1;151_0_64_13_1;654_20_41_40_1;708_48_67_46_1;368_48_60.02083399999998_55_1;466_73_75_63_1;347_108_70_65_1;659_82_75.01136399999996_69.01136400000001_1;821_107_122.02083400000004_113.02083399999998_1;548_146_84_74.01136400000001_1;297_182_119_100_1;699_266_142_141_1;904_209_161.02083399999992_213_1
cb589632-7bfd-41df-a4f6-1c3ae47a3f5e.jpg,1000_0_67.02083399999992_43_1;586_13_118_64.011364_1;286_40_162_94.01136400000001_1;2_155_158_123_1;611_254_156_155.02083400000004_1;218_395_223_103_1;907_329_162_169_1;808_1_160_22_1;1060_25_7_24_1
1b94dc71-8876-4fbf-8feb-9e3178b144f5.jpg,6_0_60_18_1;203_0_73_24_1;335_0_62_33_1;478_0_72_31_1;1051_16_16_39_1;745_0_149_22_1;444_25_82_65_1;677_238_205_176_1;64_242_405.020834_255.02083399999998_1
e1134f6d-7d77-41e4-b294-a6f3693e3540.jpg,111_22_62_35_1;171_23_57_38.020834_1;461_27_89_44_1;610_29_98_41_1;834_40_119_43_1;552_85_60.020834000000036_56.02083400000001_1;569_282_132_146_1;800_320_217_175_1;0_55_17_21_1;232_6_79_27_1;464_0_44_29_1;597_0_35.020834000000036_22_1;727_1_37_19_1;803_0_41_17_1;853_5_46_23_1;852_21_105_32_1;313_0_39_13_1
b9fa23d5-1c5d-4785-aa4a-0d1ca2baaa29.jpg,110_0_57_24_1;275_0_80_60_1;31_34_94_83_1;140_225_204_212.02083400000004_1;0_294_27_89_1
c8845dd8-f2fc-4655-9a60-638472243395.jpg,107_0_139_26_1;225_7_195_77_1;641_0_151_34_1;774_5_168_56_1;934_0_132_41_1;21_211_117_142_1;847_273_206_174.01136399999996_1;795_0_134_22_1;0_179_62_315_1
d2a9ed29-66cb-4705-bd82-14f38b05a99d.jpg,318_201_164_156_1
ff4f9c36-db64-46c0-95e5-f9e84499027a.jpg,452_182_175_189.02083400000004_1;962_16_103_76_1;576_1_115_67_0;657_116_72_135_0
86c80ba3-d269-4b0e-ada4-4533efe8ef4c.jpg,443_10_65_57_1;280_13_101_58_1;144_28_95_68_1;554_100_104_96_1;760_116_139.02083400000004_114_1;292_195_148_140.02083400000004_1;1045_35_22_66_1;593_482_176_17.011364000000015_1
828525c4-4ad5-418e-9342-f4e560f1a704.jpg,387_9_78_54_1;251_48_90_82_1;410_67_90_87_1;185_131_122_111_1;574_141_127_109.01136400000001_1;374_213_148.02083400000004_140_1;436_451_214_46.02083399999998_1;95_282_191_182.02083400000004_1;763_0_60_12_1;817_0_34_17_1;791_18_61_56_1;859_378_209.01136399999996_122_1;305_0_47_11_1;101_75_62_82_0;153_16_63_87_0
30bf1d19-5730-4e05-9838-dc7a84fd29ba.jpg,295_0_45_25_1;132_17_139_51.011364_1;745_25_112_43_1;813_1_119_50_1;220_48_173_60_1;864_73_127_64_1;717_89_186.01136399999996_68.01136400000001_1;0_211_151_120_1;680_384_232_113.01136400000001_1;183_230_179_175.02083400000004_1;512_0_43_27_1;558_0_44_23_1;940_43_68_25_1;670_61_119_67_0;866_332_200_166_0
4489913c-dbaa-45c6-a79c-b432bf54d964.jpg,191_0_40_13_1;499_0_97_31_1;444_0_64_54_1;347_110_119_104_1;903_80_132_77_1;56_121_157_122_1;938_168_129.02083399999992_140_1;528_200_148_151.01136399999996_1;755_191_191.01136399999996_139.01136399999996_1;208_350_229.02083400000004_148.02083400000004_1;206_0_77_54_1;1013_19_54_35_1;918_0_103_16_1;1000_46_66_65_1;27_16_55_51_0;740_1_61_27_0;800_24_24_59_0;922_28_31_58_0;879_135_25_72_0;1031_355_36_113_0
62652eab-ab75-4919-bf29-7521bba142c2.jpg,870_0_158_87_1;443_194_170_180_1
38e8fd79-bea2-4d6c-b202-c33617a97ad9.jpg,186_39_76_47_1;373_44_70_58_1;40_80_105_76_1;311_103_88_89_1;405_259_144_135.01136399999996_1;672_278_177_152_1;287_36_67_50_1;346_0_52_42_1;384_25_57_40_1;422_0_27_10_1;435_14_59_39_1;568_0_28_10_1;532_0_38_25_1;485_32_93_51_1;477_62_60_49_1;478_101_76_89_1;595_42_137_63_1;593_77_78_59_1;636_122_86_71_1;797_33_104_43_1;503_0_27_6_1
d9ac5239-e980-4518-ae3d-a299f050be06.jpg,144_0_104_19_1;235_0_89_74_1;0_88_101_116_1;195_86_118_97_1;158_183_160.02083400000004_149_1;452_236_189_182_1;564_0_67_15_1
e923adc7-d625-4018-b10e-e630c40a7ef3.jpg,398_26_107_82.011364_1;300_98_127.02083400000004_120.02083399999998_1;513_114_136_116.01136400000001_1;146_269_207_193.01136399999996_1;767_358_300_140_1
651d68ee-31d9-4bff-a057-bc9f0e3203f7.jpg,188_159_121_147.01136399999996_1;612_196_149.02083400000004_172.02083400000004_1;349_237_151_176_1;0_321_236_178.02083400000004_1;0_0_164_149_1;176_0_72_20_1;403_67_75_71_1;422_1_56_37_1;536_1_59_22_1;539_29_76_63_1
8ee83202-2343-4614-a3da-f93b44909bc7.jpg,0_24_38_31_1;62_6_60_26_1;697_256_142_138_1;446_274_141_140.02083400000004_1;891_264_177.01136399999996_144.01136399999996_1;947_0_39_15_1;952_1_93_24_1;6_31_52_38_0
621e430a-f4f3-4d7f-a2cc-ed5ba6a6fa68.jpg,330_0_76_63_1;172_174_198_214_1;453_297_198_197.02083400000004_1
2374cf92-1148-42fe-af31-497bff583edf.jpg,224_24_61_60.011364_1;156_8_66_45_1;68_33_96_68.020834_1;109_76_112_101_1;431_91_84.01136399999996_75.01136400000001_1;500_0_182_170_1;301_249_158.01136399999996_158_1;498_293_193_189.02083400000004_1;216_0_40_15_1;267_2_43_29_1;0_0_62_44_1;453_0_39_17_1;425_32_58_50.011364_1;1017_222_52_57_1
0a944a1b-a163-4f8a-9ff1-3e4f5421ec87.jpg,13_2_118_79_1;1024_183_45_106_1;915_48_154_147_1;443_139_187_190.01136399999996_1;102_0_32_28_1;0_75_85_91_1;0_100_41_126_1;857_1_154_51_1;772_27_199_122_1
e19fdb3d-70ff-4a87-b615-61f273657abb.jpg,42_0_65_49_1;0_247_45_114_1;193_256_185_167_1;1023_0_42_16_1
4e5488ec-163a-4fe1-81fb-d4d25c7435e0.jpg,353_0_49_17_1;297_48_78_65_1;491_20_99_122_1;262_105_100_82.02083399999998_1;682_99_100_81_1;209_195_163_127.02083399999998_1;453_277_153_161.02083400000004_1
22a32a10-5207-4194-a43f-ab201b8330bd.jpg,429_0_53_18_1;116_0_93_55_1;507_25_90_72_1;994_151_73.02083399999992_101_1;134_197_163_141_1;396_242_145_158_1;600_215_145.02083400000004_136.02083400000004_1;975_297_91.02083399999992_198.02083400000004_1;16_418_194_81_1;1019_42_49_48_1
f3b697cc-c0ca-4dec-90fd-29ea035ec1d9.jpg,0_3_48_47_1;440_15_72_45.020834_1;142_0_79_64.02083400000001_1;79_31_81_73.020834_1;276_45_72_57.020833999999994_1;527_68_86_64_1;168_85_112_79.02083399999998_1;0_85_60_232_1;260_141_133_90.02083399999998_1;473_130_107.01136399999996_96.01136400000001_1;628_188_149_116_1;483_224_154_155.02083400000004_1;182_443_236_56_1;277_0_38_25_1;242_11_43_35_1;200_35_67_49_1;541_2_43_29_1;681_8_53_39_1;856_75_144_38_1;940_175_128.02083399999992_88_1;582_1_82_20_1;545_36_23_42_0;215_176_54_94_0;274_229_48_115_0;911_275_72_123_0;689_44_48_36_0;883_129_64_56_0
523a7419-c57e-4ab9-a7ee-be9875709037.jpg,109_20_59_47_1;303_0_57_34_1;640_0_50_27_1;714_0_60_23_1;886_0_57_19_1;1002_0_67_43_1;376_0_74_40_1;0_72_75_64_1;161_31_75_51_1;238_41_109_61_1;545_45_77_60_1;664_30_67_43_1;0_100_114_110_1;558_97_108_92_1;399_117_103_91_1;532_211_145_132_1;915_379_153_121_1;613_436_239_62.011364000000015_1;272_269_177_164.01136399999996_1;284_79_108_75_1;422_11_93_53_1;537_0_45_22_1;681_60_92_66_1;1037_36_32_24_1;267_1_47_14_1
92a1438c-eeb5-4da6-8277-a594a6cbe358.jpg,266_12_126_52_1;347_0_138_49_1;606_0_126_21_1;695_24_160_53_1;843_0_147.02083400000004_35_1;108_42_89_81_1;659_62_128_69.02083399999998_1;297_166_142_117_1;469_188_128_131_1;661_240_156_150_1;431_372_189_125.02083399999998_1;127_313_246_187_1;94_0_101_34_1;265_0_99_21_1;462_0_53_10_1;1056_77_12_51_1
94d607c8-6521-4797-bf75-b59828c74ab7.jpg,210_0_118_31_1;774_0_156_63_1;0_60_103_97_1;851_47_205_128_1;0_136_67_114_1;469_48_182.01136399999996_176.011364_1;1005_92_63_275_1;0_3_121_81_1;1007_0_62_23_1;497_460_258_39.011364000000015_1
